"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG"
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2018-07",,,"159","3","2",,,"0","0","0","30","10","39",,,"0.23","102","28","28","0.40",,"69.2","85.7","52.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2018-09",,,"13","9","6",,,"0","2","0","11","1","30",,,"0.60","91",,"307","1.93",,"55.2","67.9","42.5",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2018-10",,,"0","3","0",,,"0","20","0","3","0","22",,,"0.05","77",,"649","0.12",,"44.1","57.3","30.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-01",,"0","0","4","3",,,"3","29","10","0","0","-9",,,"0.22","56",,"1173","0.67",,"27.2","37.6","16.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-02",,"0","0","6","6",,,"24","27","26","0","0","-35",,,"0.23","51",,"1917","1.03",,"-3.5","5.5","-12.5",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-04",,,"0","7","5",,,"0","15","1","3","0","12",,,"0.72","78",,"584","1.38",,"45.5","57.3","33.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-05",,,"3","5","4",,,"0","5","0","11","0","22",,,"0.45","85",,"391","1.27",,"52.5","65.4","39.5",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-06",,,,"13","7",,,,,,,,,,,"0.64",,,,"2.91",,,,,,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-07",,,"144","5","1",,,"0","0","0","29","11","40",,,"0.32","99","31","31","0.52",,"69.0","84.5","53.5",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-08",,,"104","4","3",,,"0","0","0","26","5","39",,,"0.25","99","101","69","0.78",,"66.1","79.9","52.4",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-09",,,,"4","3",,,,,,,,,,,"0.52",,,,"1.16",,,,,,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-10",,,"0","3","2",,,"0","25","5","2","0","5",,,"0.15","73",,"833","0.32",,"38.1","50.5","25.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-11",,,"0","6","6",,,"5","27","10","0","0","-10",,,"0.25","57",,"1042","1.10",,"28.6","39.0","18.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2019-12",,,"0","2","2",,,"2","29","11","0","0","-1",,,"0.20","55",,"1177","0.35",,"27.0","36.8","17.3",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-01",,"0","0","1","1",,,"10","29","11","0","0","-21",,,"0.15","52",,"1329","0.15",,"22.1","31.0","13.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-02",,"0","0","3","1",,,"1","27","3","0","0","-8",,,"0.10","63",,"972","0.20",,"31.5","42.8","20.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-03",,"0","0","1","1",,,"2","28","6","0","0","-5",,,"0.47","68",,"1018","0.47",,"32.1","43.6","20.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-04",,"0","0","6","2",,,"1","19","3","4","0","-6",,,"0.27","78",,"733","0.59",,"40.6","53.3","27.9",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-05",,"21","21","8","4",,,"0","3","0","14","0","27",,,"0.88","86",,"330","1.79",,"55.0","67.8","42.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-06",,"79","58","14","9","0","0","0","0","0","24","1","42","0","0.0","1.10","91",,"109","2.97","0.0","63.3","76.5","50.0",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-07",,"227","148","3","2",,,"0","0","0","31","8","44",,,"0.46","99","22","22","0.83",,"69.1","85.7","52.5",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-08",,"442","215","2","0",,,"0","0","0","30","16","41",,,"0.05","100","47","25","0.08",,"71.1","88.3","54.0",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-09",,"464","22","2","2",,,"0","2","0","23","1","21",,,"0.67","94","234","187","1.30",,"59.5","74.3","44.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-10",,"465","0","6","5",,,"2","16","8","10","0","-5",,,"0.26","83","1005","771","1.03",,"40.1","52.1","28.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2020-12",,,"0","0","0","0","0","1","30","7","0","0","0","0","0.0","0.00","61",,"1033","0.00","0.0","31.7","42.4","21.0",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-01",,"0","0","1","0",,,"1","30","7","0","0","0",,,"0.05","57",,"1100","0.05",,"29.5","41.3","17.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-02",,"0","0","3","3",,,"11","27","15","0","0","-37",,,"0.28","63",,"1503","0.61",,"11.3","21.3","1.3",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-03",,"0","0","4","3",,,"0","27","0","0","0","15",,,"0.10","67",,"789","0.33",,"39.6","52.2","26.9",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-04",,"2","2","3","1",,,"0","17","0","6","0","20",,,"0.20","84",,"598","0.30",,"45.1","57.6","32.6",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-05",,,,"5","5",,,,,,,,,,,"0.25",,,,"0.68",,,,,,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-06",,,"175","2","2",,,"0","0","0","29","10","35",,,"0.34","103",,"55","0.58",,"69.0","85.2","52.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-07",,,"344","5","4",,,"0","0","0","31","22","46",,,"0.25","102","0","0","0.65",,"76.1","92.4","59.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-08",,,"167","7","3","0","0","0","0","0","29","10","38","0","0.0","0.60","99","65","65","1.70","0.0","68.3","82.5","54.0",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-09",,,"41","3","0","0","0","0","1","0","29","2","29","0","0.0","0.04","91","175","110","0.10","0.0","62.7","80.3","45.1",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-10",,,"9","2","1","0","0","0","12","0","12","0","14","0","0.0","0.15","87","672","497","0.22","0.0","49.3","64.1","34.4",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-11",,,"0","2","1",,,"0","20","0","1","0","8",,,"0.33","71","1431","760","0.41",,"39.7","52.2","27.1",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2021-12",,,"0","3","2",,,"15","30","16","1","0","-31",,,"0.25","70","2960","1529","0.48",,"15.7","27.2","4.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-01",,"0","0","3","0",,"0","8","27","7","0","0","-24",,"0.0","0.07","53","4209","1250","0.16","0.0","24.7","34.7","14.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-02",,"0","0","2","1",,"0","7","25","9","0","0","-21",,"0.0","0.15","60","5329","1120","0.20","0.0","25.0","36.2","13.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-03",,"0","0","6","4",,,"1","24","7","2","0","-1",,,"0.24","73","6208","879","0.64",,"36.6","48.6","24.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-05",,,"1","7","2","0","0","0","4","0","18","0","26","0","0.0","0.25","85",,"308","0.70","0.0","55.1","69.7","40.5",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-06",,,"36","9","3","0","0","0","0","0","25","2","35","0","0.0","0.68","94",,"107","1.96","0.0","62.6","76.9","48.3",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-07",,,"265","9","5","0","0","0","0","0","31","18","41","0","0.0","0.41","101","9","9","1.53","0.0","73.2","89.7","56.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-08",,,"286","4","4","0","0","0","0","0","31","20","45","0","0.0","0.39","100","10","0","1.13","0.0","74.2","89.8","58.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-09",,,"104","4","2","0","0","0","1","0","25","7","31","0","0.0","0.20","104","129","119","0.42","0.0","64.5","80.3","48.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-10",,,"0","7","6","0","0","0","4","0","9","0","30","0","0.0","0.46","79","491","362","1.98","0.0","53.3","66.7","40.0",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-11",,,"0","2","2",,,"8","28","15","0","0","-12",,,"0.22","67","1740","1249","0.38",,"23.4","33.5","13.3",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2022-12",,,"0","6","5",,,"15","30","21","0","0","-34",,,"0.35","47","3423","1683","1.24",,"10.7","20.8","0.6",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-01",,"0","0","3","1",,"0","6","29","9","0","0","-9",,"0.0","0.10","50","4674","1251","0.20","0.0","24.7","33.4","15.9",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-02",,"0","0","1","1","0","0","4","25","6","0","0","-24","0","0.0","0.51","51","5745","1071","0.51","0.0","26.7","35.8","17.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-03",,"0","0","3","2",,"0","5","31","20","0","0","-10",,"0.0","0.15","47","7143","1398","0.33","0.0","19.9","30.0","9.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-04",,"0","0","2","2","0","0","0","14","2","5","0","12","0","0.0","0.51","78","7765","622","0.81","0.0","44.3","55.8","32.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-05",,"33","33","4","1","0","0","0","0","0","23","0","35","0","0.0","0.40","88","7890","124","0.54","0.0","62.1","75.6","48.6",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-06",,"99","65","9","6","0","0","0","0","0","26","2","38","0","0.0","0.42","92","7954","65","1.28","0.0","65.0","77.4","52.6",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-07",,"307","209","3","0","0","0","0","0","0","31","13","44","0","0.0","0.05","103","11","11","0.10","0.0","71.4","88.6","54.2",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-08",,"511","204","3","1","0","0","0","0","0","31","11","42","0","0.0","0.33","99","15","4","0.41","0.0","71.4","87.6","55.3",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-09",,"571","59","5","4","0","0","0","0","0","22","3","37","0","0.0","0.42","94","155","139","1.19","0.0","62.3","76.3","48.3",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-10",,"571","0","6","4","0","0","1","11","4","9","0","0","0","0.0","0.43","83","805","650","1.19","0.0","44.0","56.2","31.8",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-11",,"571","0","3","1","0","0","0","23","1","0","0","15","0","0.0","0.36","64","1582","777","0.47","0.0","39.1","50.5","27.7",,,,,,
"USC00240770","BIG SANDY, MT US","48.13514","-110.06364","843.7","2023-12",,"571","0","2","1","0","0","0","25","0","0","0","8","0","0.0","0.15","64","2497","915","0.20","0.0","35.5","47.3","23.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-01",,"0","0","1","1",,,"5","30","11","0","0","-7",,,"0.90","55",,"1177","1.65",,"27.0","36.5","17.5",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-02",,"0","0",,,,,"0","23","4","0","0","13",,,,"53",,"882",,,"33.5","41.7","25.3",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-03",,"0","0","1","0",,,"1","25","5","0","0","0",,,"0.03","63",,"928","0.15",,"35.1","47.3","22.8",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-04",,"0","0",,,,,"0","17","2","3","0","10",,,,"73",,"684","0.77",,"42.2","54.4","30.0",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-05",,"16","16",,,,,"0","1","0","9","0","19",,,,"87",,"317",,,"55.3","67.5","43.1",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-06",,"59","42",,,"0","0","0","0","0","21","0","37","0","0.0",,"88",,"138","2.66","0.0","61.8","74.3","49.3",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-07",,"246","187",,,,,"0","0","0","31","12","47",,,,"97","5","5",,,"70.9","86.3","55.4",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-08",,"437","191","3","2","0","0","0","0","0","31","13","48","0","0.0","0.19","97","15","9","1.33","0.0","70.9","86.1","55.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-09",,"527","89","4","3","0","0","0","0","0","20","5","35","0","0.0","0.55","100","153","138","1.18","0.0","63.4","76.3","50.4",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-10",,"527","0","3","2","0","0","0","12","1","3","0","17","0","0.0","0.25","76","754","601","0.72","0.0","45.6","56.8","34.4",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-11",,"527","0","3","2",,,"2","23","4","0","0","-2",,,"0.15","67","1639","885","0.31",,"35.5","46.8","24.2",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2013-12",,"527","0",,,,,"10","28","14","0","0","-30",,,,"58","3022","1383",,,"20.4","31.3","9.4",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-01",,"0","0","5","1",,,"4","25","5","0","0","-16",,,"0.20","57","4100","1078","1.23",,"30.2","40.7","19.7",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-02",,"0","0",,,,,"13","27","15","0","0","-24",,,,"50","5461","1361",,,"16.4","26.1","6.7",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-03",,,,"7","5",,,,,,,,,,,"0.27",,,,"1.12",,,,,,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-04",,,"0","4","2",,,"0","11","0","3","0","13",,,"0.22","76",,"561","0.72",,"46.3","59.2","33.3",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-05",,,"7",,,,,"0","4","0","14","0","31",,,,"85",,"340",,,"54.3","66.1","42.5",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-06",,,"4","10","7",,,"0","0","0","22","0","37",,,"0.37","81",,"179","2.83",,"59.1","71.5","46.8",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-07",,,"228","4","0",,,"0","0","0","31","12","47",,,"0.09","96","0","0","0.23",,"72.3","88.1","56.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-08",,,"183","2","1",,,"0","0","0","27","8","45",,,"0.28","95","55","54","5.27",,"69.2","81.8","56.5",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-09",,,"40",,,"0","0","0","3","0","18","2","30","0","0.0",,"90","277","223",,"0.0","58.9","71.8","46.0",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-10",,,"0",,,,,"0","3","0","9","0","25",,,,"80","641","363",,,"53.3","64.7","41.8",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-11",,,"0",,,,,"7","21","10","0","0","-19",,,,"66","1748","1107","0.96",,"28.1","38.3","17.9",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2014-12",,,"0",,,,,"4","23","13","0","0","-16",,,,"65","2849","1101","1.11",,"29.5","38.2","20.8",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-01",,"0","0","2","1",,,"6","25","7","0","0","-12",,,"0.17","67","3918","1069","0.93",,"28.8","38.5","19.3",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-02",,"0","0","2","1",,,"1","21","10","0","0","-4",,,"0.13","66","4872","954","0.37",,"30.9","41.2","20.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-03",,"0","0","3","0",,,"1","11","3","5","0","-6",,,"0.06","78","5480","608","0.21",,"45.4","57.6","33.1",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-04",,"0","0","2","1",,,"0","14","0","3","0","23",,,"0.65","79","6016","535","0.81",,"47.2","60.9","33.5",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-05",,"0","0",,,,,"0","6","0","8","0","28",,,,"80","6434","418","3.71",,"51.5","63.4","39.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-06",,"112","112",,,,,"0","0","0","26","5","40",,,,"98","6502","68",,,"66.5","81.3","51.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-07",,"305","193","5","3",,,"0","0","0","31","11","46",,,"0.96","96","25","25","2.50",,"70.4","85.2","55.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-08",,"537","232","4","2",,,"0","0","0","29","14","38",,,"0.11","104","60","35","0.33",,"71.4","86.6","56.2",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-09",,"570","33","2","2","0","0","0","0","0","21","3","33","0","0.0","0.71","98","227","167","1.51","0.0","60.5","74.7","46.3",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-10",,"582","11","1","0",,,"0","6","0","9","0","23",,,"0.06","83","656","429","0.06",,"51.5","63.4","39.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-11",,"582","0","5","4",,,"2","23","5","0","0","-1",,,"0.42","64","1541","885","1.06",,"35.5","44.9","26.1",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2015-12",,"582","0","3","2",,"0","1","28","13","0","0","-5",,"0.0","0.55","61","2724","1182","0.70","0.0","26.9","36.0","17.8",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-01",,"0","0","2","1",,,"2","25","10","0","0","-9",,,"0.67","60","3881","1157","0.79",,"27.7","35.7","19.7",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-02",,"0","0","2","0",,,"0","16","0","0","0","16",,,"0.03","67","4581","700","0.04",,"40.9","51.5","30.2",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-03",,"0","0","6","3",,,"0","20","0","1","0","13",,,"0.22","70","5242","661","0.80",,"43.7","56.7","30.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-04",,"0","0","8","4","0","0","0","9","0","9","0","26","0","0.0","0.47","78","5742","500","2.21","0.0","48.3","60.8","35.8",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-05",,"3","3","8","5","0","0","0","2","0","14","0","31","0","0.0","0.97","83","6087","345","2.69","0.0","54.0","66.6","41.4",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-06",,"70","66","6","4",,,"0","0","0","28","1","43",,,"0.52","91","6146","59","1.17",,"65.2","79.6","50.9",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-07",,"210","141","2","2","0","0","0","0","0","30","8","48","0","0.0","1.47","96","25","25","2.00","0.0","68.7","83.6","53.9",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-08",,"347","136","6","4",,,"0","0","0","28","5","43",,,"0.43","94","61","36","1.65",,"68.3","82.9","53.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-09",,"373","26","6","4",,,"0","1","0","18","1","29",,,"0.99","93","276","215","3.11",,"58.7","70.4","47.0",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-10",,"373","0","5","3","0","0","0","7","1","3","0","19","0","0.0","1.44","75","816","540","3.08","0.0","47.6","57.5","37.7",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-11",,"373","0","2","0","0","0","0","12","0","6","0","22","0","0.0","0.01","74","1386","570","0.02","0.0","46.0","56.4","35.6",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2016-12",,"373","0","6","0",,,"14","31","17","0","0","-18",,,"0.07","46","2904","1518","0.30",,"16.0","22.9","9.1",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-01",,"0","0","6","2",,,"11","26","15","0","0","-16",,,"0.22","56","4280","1376","0.57",,"20.6","28.9","12.3",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-02",,"0","0","4","2",,,"7","21","12","0","0","-15",,,"0.14","67","5346","1067","0.73",,"26.9","36.1","17.7",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-03",,"0","0","3","0",,"0","0","16","4","1","0","2",,"0.0","0.07","76","6148","802","0.25","0.0","39.1","51.0","27.2",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-04",,"0","0","10","4","0","0","0","10","0","1","0","25","0","0.0","0.59","71","6717","568","2.95","0.0","46.1","57.3","34.9",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-05",,"15","15","3","3","0","0","0","1","0","17","0","32","0","0.0","0.56","89","6987","271","1.27","0.0","56.7","70.5","43.0",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-06",,"86","70","6","5","0","0","0","0","0","28","5","42","0","0.0","0.65","97","7047","59","1.52","0.0","65.4","80.3","50.4",,,,,,
"USC00244133","HIGHWOOD 7 NE, MT US","47.6415","-110.6677","1097.3","2017-07",,"426","340","1","0","0","0","0","0","0","31","26","46","0","0.0","0.01","100","0","0","0.01","0.0","76.5","93.8","59.2",,,,,,
